0.505787	0.539163	0.566053	0.620045	0.652997
0.523352	0.556239	0.582279	0.633896	0.66578
0.532409	0.56451	0.589566	0.638622	0.669068
0.541133	0.573886	0.599417	0.649521	0.68099
0.553103	0.585473	0.610349	0.65867	0.689369
0.557177	0.589814	0.614869	0.663567	0.694684
0.566967	0.599429	0.624075	0.671628	0.702355
0.577457	0.609872	0.634211	0.680857	0.711411
0.591146	0.622824	0.646068	0.689868	0.719086
0.597291	0.628799	0.651709	0.694614	0.723507
0.613529	0.643803	0.665034	0.703745	0.730589
0.631012	0.659519	0.678505	0.711833	0.735997
0.643525	0.6709	0.6884	0.718236	0.740786
0.652447	0.678984	0.695392	0.722706	0.744118
0.661328	0.687455	0.703163	0.728808	0.749642
0.665063	0.69103	0.706451	0.731413	0.75202
0.668828	0.694345	0.70921	0.732932	0.75297
0.667877	0.694009	0.709479	0.734472	0.75526
0.665099	0.691837	0.707975	0.734428	0.75599
0.660923	0.688334	0.705258	0.733473	0.75593
0.657121	0.685067	0.702635	0.732315	0.755507
0.653019	0.681426	0.699577	0.730612	0.754458
0.648458	0.677554	0.696526	0.729457	0.754297
0.644995	0.674514	0.694011	0.728182	0.753654
0.643849	0.673496	0.693158	0.727718	0.753385
0.645636	0.674943	0.694215	0.72787	0.753033
0.648927	0.678008	0.696948	0.729801	0.754616
0.64988	0.678765	0.697485	0.729831	0.754364
0.650297	0.679248	0.698016	0.730459	0.75508
0.647132	0.676601	0.695978	0.729835	0.755219
0.642244	0.672191	0.692198	0.727566	0.753684
0.636592	0.667385	0.688405	0.726185	0.753622
0.628505	0.660268	0.682506	0.723265	0.752301
0.618342	0.651471	0.675392	0.720334	0.751747
0.606305	0.640884	0.666638	0.716278	0.750421
0.590168	0.626465	0.654454	0.710037	0.747726
0.574907	0.612864	0.643013	0.704541	0.746007
0.558168	0.597781	0.630136	0.697973	0.743625
0.537508	0.578826	0.613546	0.688462	0.738972
0.517426	0.560223	0.597055	0.678571	0.733847
0.498575	0.54268	0.581409	0.669106	0.729112
0.478405	0.523652	0.564126	0.657764	0.722469
0.45964	0.505801	0.547729	0.646539	0.715504
0.443388	0.490229	0.53329	0.636295	0.708842
0.427865	0.475366	0.519527	0.626734	0.70308
0.4137	0.46173	0.506812	0.617676	0.697448
0.40212	0.450541	0.496329	0.610094	0.69268
0.391768	0.440449	0.486763	0.602783	0.687572
0.382343	0.431278	0.478093	0.596302	0.68332
0.375834	0.424959	0.472143	0.591979	0.680718
0.36919	0.418505	0.466059	0.587563	0.678104
0.361951	0.411324	0.459097	0.581716	0.673391
0.357514	0.407021	0.455051	0.578858	0.671873
0.35258	0.402143	0.450346	0.575028	0.668994
0.347939	0.397566	0.445946	0.571523	0.666489
0.344265	0.39395	0.442476	0.568802	0.664621
0.342139	0.391921	0.440617	0.56772	0.664484
0.338991	0.388728	0.437429	0.56469	0.661574
0.335548	0.385292	0.434074	0.561814	0.659232
0.333722	0.38351	0.432389	0.560606	0.658602
0.331022	0.380636	0.429345	0.556989	0.654176
0.329655	0.379277	0.428024	0.555887	0.653328
0.328554	0.378113	0.426802	0.554476	0.651649
0.327808	0.377289	0.425894	0.553256	0.650008
0.327971	0.377335	0.425784	0.552504	0.648435
0.3295	0.378759	0.427042	0.553016	0.648028
0.331298	0.380372	0.42838	0.553165	0.646714
0.337314	0.386127	0.43368	0.556385	0.647484
0.341912	0.390449	0.43756	0.558328	0.647178
0.348374	0.396608	0.443209	0.561739	0.648078
0.356919	0.404858	0.450922	0.567082	0.650877
0.364792	0.412326	0.457732	0.571151	0.652037
0.372648	0.419744	0.46446	0.575073	0.653068
0.380229	0.426958	0.47108	0.579309	0.654943
0.386117	0.432369	0.475802	0.581395	0.654414
0.393757	0.439573	0.482337	0.585372	0.65598
0.398337	0.443715	0.485867	0.586669	0.655155
0.405038	0.450081	0.491712	0.590569	0.657332
0.408844	0.453537	0.494682	0.591808	0.656997
0.411932	0.456381	0.497182	0.593089	0.657197
0.416295	0.460393	0.500703	0.594883	0.657482
0.417968	0.461779	0.50172	0.594655	0.656135
0.422364	0.465958	0.505568	0.597331	0.65786
0.427126	0.470402	0.509555	0.599749	0.658983
0.430726	0.473747	0.512539	0.601507	0.659741
0.434994	0.477667	0.51598	0.603346	0.660275
0.440079	0.482529	0.520495	0.606678	0.66272
0.444401	0.486717	0.52445	0.609828	0.665304
0.448807	0.490652	0.527768	0.611157	0.665039
0.455303	0.496675	0.533135	0.614407	0.666687
0.461701	0.502514	0.538226	0.617143	0.667644
0.467205	0.507813	0.543194	0.621038	0.670834
0.475078	0.515176	0.54984	0.625448	0.673671
0.482557	0.522144	0.556101	0.629542	0.676268
0.491207	0.530303	0.563553	0.634839	0.680151
0.497729	0.536057	0.568342	0.63681	0.680136
0.506396	0.544078	0.575492	0.641423	0.683106
0.512916	0.550038	0.580719	0.644557	0.684887
0.523175	0.559528	0.589178	0.650103	0.688637
0.528401	0.563697	0.592125	0.649757	0.686068
0.538876	0.572876	0.599734	0.653188	0.686905
0.546792	0.579799	0.605465	0.655822	0.687677
0.556337	0.588737	0.613571	0.661743	0.692464
0.563669	0.595563	0.619715	0.666121	0.69593
0.572526	0.60391	0.627338	0.671873	0.700778
0.580102	0.610828	0.633414	0.67584	0.703645
0.587914	0.617963	0.639682	0.67996	0.706673
0.594984	0.624826	0.646154	0.685415	0.711764
0.598383	0.627954	0.648926	0.687317	0.713242
0.607341	0.636907	0.657624	0.695277	0.721124
0.609984	0.639213	0.659527	0.696219	0.72156
0.615054	0.644062	0.664017	0.699805	0.724793
0.617836	0.647041	0.667102	0.70308	0.728324
0.619868	0.649349	0.669617	0.706023	0.731648
0.620647	0.650196	0.670508	0.706996	0.732712
0.622778	0.65242	0.672758	0.709263	0.7351
0.624298	0.654286	0.674914	0.712046	0.738377
0.621786	0.651943	0.672811	0.71054	0.73714
0.623189	0.653642	0.674758	0.713024	0.740059
0.620496	0.651381	0.673002	0.712483	0.740201
0.619495	0.650682	0.67263	0.712887	0.741082
0.617645	0.649052	0.671273	0.712202	0.74076
0.614748	0.646811	0.669774	0.712494	0.742138
0.613781	0.646145	0.669437	0.712956	0.743107
0.613081	0.645953	0.669775	0.714575	0.745591
0.608451	0.641616	0.665869	0.71179	0.743353
0.604912	0.638516	0.663316	0.710629	0.742997
0.602512	0.636605	0.661972	0.71072	0.743994
0.598928	0.633438	0.659333	0.709452	0.743532
0.594969	0.630021	0.656585	0.708446	0.743595
0.595164	0.630617	0.657588	0.710479	0.74641
0.593871	0.629617	0.656928	0.710709	0.747238
0.589393	0.625538	0.653389	0.708627	0.746008
0.587482	0.623848	0.651982	0.707986	0.745844
0.585556	0.622077	0.650424	0.707011	0.74521
0.583334	0.620335	0.649247	0.70735	0.746599
0.579473	0.616543	0.645631	0.704255	0.74369
0.577786	0.614929	0.644137	0.703107	0.742717
0.576428	0.613752	0.643188	0.702782	0.742806
0.576945	0.614663	0.644503	0.705171	0.746069
0.575944	0.613893	0.644006	0.705422	0.746858
0.574603	0.612738	0.643084	0.705148	0.747027
0.574768	0.612706	0.642838	0.70432	0.745743
0.574956	0.613016	0.643274	0.705092	0.746794
0.572205	0.610174	0.640405	0.702193	0.743713
0.573702	0.611578	0.64167	0.703062	0.744351
0.574854	0.612432	0.642178	0.702623	0.743226
0.578226	0.615187	0.644191	0.702615	0.741824
0.575589	0.611987	0.640469	0.697561	0.735601
0.57686	0.611554	0.63823	0.690666	0.725298
0.577531	0.609295	0.632978	0.678046	0.707521
0.577851	0.606805	0.627708	0.666275	0.691471
0.578538	0.604898	0.623289	0.656235	0.67794
0.580061	0.604113	0.620303	0.648492	0.667399
0.584584	0.605074	0.617908	0.639121	0.654183
0.586119	0.60707	0.620282	0.642231	0.657752
0.591312	0.613573	0.627843	0.651862	0.668723
0.595231	0.617918	0.632477	0.657028	0.674327
0.599855	0.623024	0.637904	0.663042	0.680843
0.605443	0.629114	0.644309	0.670003	0.688333
0.609538	0.633646	0.649132	0.675359	0.69416
0.614567	0.639201	0.655031	0.68189	0.701267
0.619632	0.644646	0.660684	0.687884	0.707677
0.625114	0.650425	0.666575	0.69391	0.714019
0.630919	0.656533	0.672789	0.700235	0.72067
0.636547	0.662166	0.678249	0.705218	0.72562
0.641424	0.667081	0.683042	0.709654	0.730067
0.647507	0.673095	0.688789	0.714714	735
0.653038	0.678452	0.693796	0.718871	0.738908
0.657597	0.682218	0.696671	0.719814	0.738891
0.659359	0.684057	0.698518	0.721638	0.740792
0.664295	0.688595	0.702515	0.724419	0.743082
0.672325	0.696937	0.710838	0.732512	0.751467
0.677651	0.702149	0.715741	0.736657	0.755442
0.68009	0.703893	0.716759	0.736165	0.754156
0.682417	0.705567	0.717752	0.735757	0.75302
0.684523	0.706976	0.718455	0.735025	0.751539
0.694814	0.716697	0.727242	0.741744	0.757597
0.691298	0.712731	0.723029	0.737157	0.752584
0.695463	0.715927	0.725205	0.737298	0.751752
0.695197	0.71506	0.723828	0.734976	0.748865
0.700716	0.71957	0.727237	0.736214	0.749146
0.700674	0.72003	0.728128	0.737895	0.75128
0.703934	0.723286	0.731238	0.740647	0.754006
0.705963	0.72475	0.732131	0.740444	0.753282
0.704486	0.723073	0.730349	0.738513	0.751183
0.709397	0.72808	0.735219	0.742998	0.755721
0.709618	0.728705	0.736178	0.744552	0.757636
0.708435	0.7273	0.734636	0.742796	0.755688
0.705928	0.72489	0.732423	0.74101	0.754005
0.70765	0.726285	0.733462	0.741357	0.754049
0.707019	0.724987	0.731627	0.738575	0.750687
0.702235	0.719089	0.725002	0.730785	0.74198
0.709957	0.725915	0.730748	0.734424	0.744845
0.714647	0.729136	0.732554	0.733663	0.742911
0.714526	0.727828	0.730293	0.729793	0.738156
0.718362	0.731021	0.7328	0.731049	0.738931
0.711919	0.724285	0.726117	0.724623	0.73232
0.713051	0.724875	0.726226	0.723906	0.731215
0.715782	0.726188	0.726306	0.721888	0.728221
0.718411	0.727133	0.725831	0.719058	0.724291
0.717366	0.723633	0.72051	0.710893	0.714624
0.717716	0.722078	0.717522	0.705685	0.70832
0.711721	0.713703	0.70765	0.693673	0.695013
0.713774	0.714944	0.708223	0.693202	0.694121
0.716735	0.717441	0.710269	0.694516	0.695201
0.712656	0.712076	0.704149	0.687366	0.687401
0.715091	0.714368	0.706245	0.689125	0.689093
0.716113	0.716303	0.708786	0.692539	0.692961
0.712276	0.712107	0.704486	0.688163	0.6884
0.711283	0.710238	0.702034	0.684874	0.684678

