0.4	0.681934	0.383292	0.056686	0.494223
0.41	0.689421	0.399667	0.056674	0.51276
0.42	0.695044	0.415101	0.056583	0.522624
0.43	0.704152	0.431923	0.056471	0.531422
0.44	0.711463	0.450826	0.056336	0.544136
0.45	0.718458	0.46541	0.056257	0.548239
0.46	0.725909	0.476888	0.056078	0.558694
0.47	0.733352	0.488298	0.056102	0.569783
0.48	0.739504	0.500481	0.056191	0.58459
0.49	0.74447	0.513357	0.0563	0.591247
0.5	0.749151	0.525318	0.056315	0.609251
0.51	0.752743	0.537111	0.056378	0.628893
0.52	0.756298	0.548456	0.056451	0.643054
0.53	0.759521	0.554428	0.056488	0.65326
0.54	0.763014	0.557874	0.056536	0.663102
0.55	0.765266	0.560115	0.056513	0.667286
0.56	0.76699	0.566119	0.05647	0.671704
0.57	0.769059	0.570098	0.056364	0.670257
0.58	0.770355	0.572845	0.056237	0.666883
0.59	0.771064	0.574862	0.056107	0.661949
0.6	0.771396	0.576571	0.056077	0.65749
0.61	0.771467	0.578327	0.056013	0.652756
0.62	0.77175	0.580348	0.055889	0.647411
0.63	0.771686	0.582414	0.055801	0.643496
0.64	0.771641	0.584488	0.055715	0.642121
0.65	0.771513	0.586433	0.055597	0.644286
0.66	0.771967	0.588057	0.055509	0.647958
0.67	0.772096	0.589166	0.055326	0.649069
0.68	0.772545	0.590096	0.055137	0.649496
0.69	0.772898	0.589666	0.054856	0.645852
0.7	0.772874	0.587538	0.054551	0.640218
0.71	0.77351	0.583077	0.05422	0.633732
0.72	0.774139	0.575327	0.053882	0.624486
0.73	0.77526	0.563494	0.053505	0.61285
0.74	0.776389	0.546776	0.053182	0.599241
0.75	0.777614	0.525275	0.052756	0.581224
0.76	0.779235	0.499474	0.052351	0.564168
0.77	0.780641	0.4686	0.05194	0.545718
0.78	0.781482	0.434327	0.051457	0.523289
0.79	0.782019	0.398712	0.050795	0.501611
0.8	0.782279	0.363352	0.05021	0.481408
0.81	0.781654	0.329589	0.049734	0.460089
0.82	0.780651	0.298345	0.049486	0.440263
0.83	0.779593	0.270981	0.049062	0.42333
0.84	0.779002	0.247506	0.048444	0.40708
0.85	0.778313	0.227665	0.047933	0.392326
0.86	0.777584	0.211219	0.047432	0.380326
0.87	0.776606	0.198074	0.047044	0.369666
0.88	0.77622	0.188018	0.046581	0.359994
0.89	0.775986	0.180779	0.046172	0.353232
0.9	0.775631	0.176235	0.045806	0.34639
0.91	0.774494	0.174107	0.045416	0.339066
0.92	0.774255	0.175019	0.045258	0.334461
0.93	0.773466	0.178335	0.04508	0.32947
0.94	0.773106	0.184895	0.044976	0.324715
0.95	0.772911	0.195017	0.04491	0.321003
0.96	0.772843	0.209271	0.044787	0.318743
0.97	0.771477	0.227441	0.044562	0.315596
0.98	0.770132	0.250221	0.044389	0.312094
0.99	0.768645	0.276679	0.044319	0.310251
1	0.765447	0.306441	0.044301	0.307572
1.01	0.76379	0.33985	0.044316	0.306185
1.02	0.76143	0.375046	0.044378	0.305097
1.03	0.75893	0.411254	0.044496	0.304362
1.04	0.756087	0.446877	0.044585	0.304586
1.05	0.753231	0.48063	0.044609	0.306178
1.06	0.74963	0.510898	0.044659	0.308082
1.07	0.745996	0.538132	0.044751	0.314323
1.08	0.742401	0.561558	0.044839	0.319095
1.09	0.73937	0.581696	0.04499	0.325791
1.1	0.736869	0.598604	0.045113	0.334596
1.11	0.733879	0.611817	0.0452	0.342773
1.12	0.730974	0.622372	0.045387	0.35097
1.13	0.728428	0.630693	0.045535	0.358806
1.14	0.725225	0.63712	0.045749	0.364966
1.15	0.722863	0.642982	0.046035	0.37295
1.16	0.720364	0.647596	0.046471	0.377882
1.17	0.71902	0.652523	0.04694	0.384864
